27,42,12,0,0,0,0,0,0,Easy,37446.01,36138
25,46,10,0,0,0,0,0,0,Easy,79273.85,78700
25,44,12,0,0,0,0,0,0,Easy,15504.38,16562
24,43,14,0,0,0,0,0,0,Easy,365913.51,650001
25,38,18,0,0,0,0,0,0,Easy,1591.16,1329
24,36,21,0,0,0,0,0,0,Easy,2978.55,1808
26,35,20,0,0,0,0,0,0,Easy,4722.76,4032
26,52,3,0,0,0,0,0,0,Easy,4834.64,3104
23,51,7,0,0,0,0,0,0,Easy,1626.48,1128
25,47,9,0,0,0,0,0,0,Easy,15805.39,8857
25,47,9,0,0,0,0,0,0,Easy,15944.33,16464
27,44,10,0,0,0,0,0,0,Easy,51725.78,46387
23,37,21,0,0,0,0,0,0,Easy,746.6,588
25,39,17,0,0,0,0,0,0,Easy,10159.05,9160
25,39,17,0,0,0,0,0,0,Easy,21037.44,22725
25,38,18,0,0,0,0,0,0,Easy,5418.85,4232
24,45,12,0,0,0,0,0,0,Easy,13640.47,6346
25,45,11,0,0,0,0,0,0,Easy,2056.61,1450
29,47,5,0,0,0,0,0,0,Easy,75.48,48
26,50,5,0,0,0,0,0,0,Easy,768.12,508
26,48,7,0,0,0,0,0,0,Easy,28297.27,20436
25,46,10,0,0,0,0,0,0,Easy,57920.22,42437
25,39,17,0,0,0,0,0,0,Easy,76851.64,64393
24,37,20,0,0,0,0,0,0,Easy,25285.05,16761
25,44,12,0,0,0,0,0,0,Easy,678.9,567
25,41,15,0,0,0,0,0,0,Easy,508956.76,304036
27,50,4,0,0,0,0,0,0,Easy,9218.28,10258
25,41,15,0,0,0,0,0,0,Easy,400896.76,494178
24,37,20,0,0,0,0,0,0,Easy,26807.85,20761
26,48,7,0,0,0,0,0,0,Easy,1030.34,948
27,46,8,0,0,0,0,0,0,Easy,1217.16,1137
24,51,6,0,0,0,0,0,0,Easy,47834.16,29085
24,43,14,0,0,0,0,0,0,Easy,15053.71,15996
24,30,27,0,0,0,0,0,0,Easy,36652.89,17473
25,39,17,0,0,0,0,0,0,Easy,134357.34,139966
27,38,16,0,0,0,0,0,0,Easy,403.61,179
24,48,9,0,0,0,0,0,0,Easy,50991.97,32680
25,51,5,0,0,0,0,0,0,Easy,4004.41,2668
26,42,13,0,0,0,0,0,0,Easy,11401.41,12068
25,49,7,0,0,0,0,0,0,Easy,17137.47,15825
25,44,12,0,0,0,0,0,0,Easy,62315.18,64900
26,42,13,0,0,0,0,0,0,Easy,7893.08,4536
