27,47,6,0,0,1,0,1,0,Expert,13779.65,12576
24,55,10,0,0,2,0,2,2,Expert,5739.8,4567
26,48,13,1,0,0,0,2,2,Expert,23609.07,29416
25,41,29,3,0,2,0,3,2,Expert,28924.9,27314
26,53,17,3,0,0,0,2,2,Expert,23358.14,14901
25,40,15,1,0,3,0,1,0,Expert,14886.78,20842
26,164,28,1,1,4,5,25,40,Expert,19607.07,14817
25,52,13,3,0,1,0,2,2,Expert,1862.91,1350
26,37,17,0,0,2,0,1,0,Expert,7250.38,5224
25,65,11,1,1,1,0,5,6,Expert,2458.54,1212
24,61,17,4,0,0,0,4,6,Expert,94630.26,38062
23,133,23,6,3,6,1,9,14,Expert,15317.12,11854
25,36,19,1,0,3,0,1,0,Expert,17871.85,9549
23,89,18,0,1,4,1,4,4,Expert,8035.59,4979
24,55,15,0,1,0,0,2,2,Expert,172587.66,185953
25,68,9,1,0,1,0,2,2,Expert,70208.01,65848
23,80,17,3,1,4,0,7,8,Expert,37090.34,22062
25,49,12,1,0,0,0,3,2,Expert,16192.53,11533
27,55,10,0,1,1,0,2,2,Expert,7875.5,10888
26,63,16,4,1,0,0,2,2,Expert,1799.65,2048
26,73,21,4,0,2,0,6,8,Expert,8268.55,4736
25,106,24,1,1,2,1,7,8,Expert,20749.76,16127
25,70,6,0,1,0,0,2,2,Expert,15394.32,22824
24,74,21,0,0,0,1,6,8,Expert,4503.51,4439
25,42,11,2,0,0,0,3,0,Expert,6861.82,8747
24,42,27,1,1,3,0,2,2,Expert,19527.31,18296
25,39,16,1,1,0,0,1,0,Expert,11689.0,7058
24,67,14,2,0,0,0,2,2,Expert,4206.47,3340
26,63,14,0,0,3,1,3,2,Expert,7717.48,6862
24,43,28,0,0,3,0,2,2,Expert,45995.35,34693
27,57,17,0,0,0,0,2,2,Expert,58358.39,69952
27,102,26,1,0,4,0,11,16,Expert,12256.77,9705
25,69,20,0,0,1,0,6,8,Expert,13552.94,14828
24,70,8,2,0,2,1,2,2,Expert,44433.03,32324
23,51,20,1,0,6,0,2,2,Expert,24263.25,27566
26,51,13,1,0,0,0,2,2,Expert,2005.98,1660
23,48,26,0,1,0,0,5,6,Expert,18177.6,11893
26,40,14,0,0,1,0,1,0,Expert,1984.27,1796
25,34,20,0,0,0,0,2,0,Expert,7778.87,7671
26,37,17,1,0,1,0,1,0,Expert,95205.15,104487
27,74,18,4,1,1,0,6,8,Expert,3891.62,3447
28,37,15,3,0,0,0,1,0,Expert,58478.67,60329
25,47,18,0,1,0,0,5,2,Expert,85984.58,63848
26,51,15,0,0,0,0,2,2,Expert,213941.88,233696
26,50,19,0,2,0,1,6,4,Expert,10469.86,5284
24,88,17,3,0,4,2,9,12,Expert,166242.57,136528
