27,54,0,0,0,0,0,0,0,Simple,156.93,108
27,54,0,0,0,0,0,0,0,Simple,1366.18,1209
26,55,0,0,0,0,0,0,0,Simple,11107.97,11366
24,57,0,0,0,0,0,0,0,Simple,174757.53,162787
25,56,0,0,0,0,0,0,0,Simple,306187.64,205774
28,53,0,0,0,0,0,0,0,Simple,9797.23,5410
26,55,0,0,0,0,0,0,0,Simple,103646.6,92896
25,56,0,0,0,0,0,0,0,Simple,15636.03,16780
25,56,0,0,0,0,0,0,0,Simple,202.8,110
24,57,0,0,0,0,0,0,0,Simple,528112.38,314196
26,55,0,0,0,0,0,0,0,Simple,6618.86,6141
28,53,0,0,0,0,0,0,0,Simple,17301.03,9343
26,55,0,0,0,0,0,0,0,Simple,538.02,398
26,55,0,0,0,0,0,0,0,Simple,229275.41,159973
24,57,0,0,0,0,0,0,0,Simple,231436.56,367203
27,54,0,0,0,0,0,0,0,Simple,61505.22,45082
26,55,0,0,0,0,0,0,0,Simple,743.69,460
24,57,0,0,0,0,0,0,0,Simple,8469.62,9936
25,56,0,0,0,0,0,0,0,Simple,534550.66,397066
26,55,0,0,0,0,0,0,0,Simple,56979.67,95179
28,53,0,0,0,0,0,0,0,Simple,421.5,744
25,56,0,0,0,0,0,0,0,Simple,87635.21,54377
26,55,0,0,0,0,0,0,0,Simple,1887.93,1596
27,54,0,0,0,0,0,0,0,Simple,3908.99,3909
25,56,0,0,0,0,0,0,0,Simple,8549.07,6536
25,56,0,0,0,0,0,0,0,Simple,36548.99,22514
25,56,0,0,0,0,0,0,0,Simple,10710.18,10868
25,56,0,0,0,0,0,0,0,Simple,7222.12,4320
27,54,0,0,0,0,0,0,0,Simple,3460.35,1516
25,56,0,0,0,0,0,0,0,Simple,11371.05,9268
27,54,0,0,0,0,0,0,0,Simple,687.61,480
25,56,0,0,0,0,0,0,0,Simple,17059.76,16620
25,56,0,0,0,0,0,0,0,Simple,584.99,360
27,54,0,0,0,0,0,0,0,Simple,451.85,334
28,53,0,0,0,0,0,0,0,Simple,1648.45,2132
24,57,0,0,0,0,0,0,0,Simple,1968.04,1630
25,56,0,0,0,0,0,0,0,Simple,14837.15,14709
23,58,0,0,0,0,0,0,0,Simple,66613.53,59509
26,55,0,0,0,0,0,0,0,Simple,11331.39,4384
27,54,0,0,0,0,0,0,0,Simple,649.73,486
25,56,0,0,0,0,0,0,0,Simple,5827.35,5712
25,56,0,0,0,0,0,0,0,Simple,111546.83,85622
27,54,0,0,0,0,0,0,0,Simple,424.13,260
24,57,0,0,0,0,0,0,0,Simple,16535.75,13380
27,54,0,0,0,0,0,0,0,Simple,2423.85,1270
26,55,0,0,0,0,0,0,0,Simple,415.93,742
27,54,0,0,0,0,0,0,0,Simple,560.48,371
27,54,0,0,0,0,0,0,0,Simple,1193.91,1263
25,56,0,0,0,0,0,0,0,Simple,4793.08,2496
27,54,0,0,0,0,0,0,0,Simple,1194.08,945
24,57,0,0,0,0,0,0,0,Simple,28469.76,31888
25,56,0,0,0,0,0,0,0,Simple,311640.94,317412
24,57,0,0,0,0,0,0,0,Simple,123.8,98
26,55,0,0,0,0,0,0,0,Simple,115.5,91
24,57,0,0,0,0,0,0,0,Simple,227136.43,650001
25,56,0,0,0,0,0,0,0,Simple,91202.82,74343
28,53,0,0,0,0,0,0,0,Simple,708.25,528
25,56,0,0,0,0,0,0,0,Simple,160157.28,187229
27,54,0,0,0,0,0,0,0,Simple,49851.6,27208
27,54,0,0,0,0,0,0,0,Simple,56686.72,42384
26,55,0,0,0,0,0,0,0,Simple,76721.07,68948
25,56,0,0,0,0,0,0,0,Simple,651.66,489
25,56,0,0,0,0,0,0,0,Simple,188.66,167
27,54,0,0,0,0,0,0,0,Simple,28182.38,17982
25,56,0,0,0,0,0,0,0,Simple,105346.14,53364
28,53,0,0,0,0,0,0,0,Simple,1308.27,709
25,56,0,0,0,0,0,0,0,Simple,655514.64,483409
27,54,0,0,0,0,0,0,0,Simple,3987.13,2556
24,57,0,0,0,0,0,0,0,Simple,750.58,905
27,54,0,0,0,0,0,0,0,Simple,11719.82,8572
27,54,0,0,0,0,0,0,0,Simple,157815.57,185004
24,57,0,0,0,0,0,0,0,Simple,2429.0,1506
26,55,0,0,0,0,0,0,0,Simple,18813.79,19490
27,54,0,0,0,0,0,0,0,Simple,21569.6,20081
28,53,0,0,0,0,0,0,0,Simple,4727.49,2930
25,56,0,0,0,0,0,0,0,Simple,1514.11,1074
25,56,0,0,0,0,0,0,0,Simple,15697.17,17099
25,56,0,0,0,0,0,0,0,Simple,204.47,158
24,57,0,0,0,0,0,0,0,Simple,60656.3,41615
26,55,0,0,0,0,0,0,0,Simple,412642.03,436320
27,54,0,0,0,0,0,0,0,Simple,860.0,468
26,55,0,0,0,0,0,0,0,Simple,26319.16,17456
24,57,0,0,0,0,0,0,0,Simple,839.05,821
28,53,0,0,0,0,0,0,0,Simple,15046.38,13645
25,56,0,0,0,0,0,0,0,Simple,8707.16,7344
25,56,0,0,0,0,0,0,0,Simple,25949.87,19376
25,56,0,0,0,0,0,0,0,Simple,17999.26,11215
24,57,0,0,0,0,0,0,0,Simple,220779.16,650000
26,55,0,0,0,0,0,0,0,Simple,70727.55,68113
24,57,0,0,0,0,0,0,0,Simple,8016.65,5469
26,55,0,0,0,0,0,0,0,Simple,19862.06,16119
24,57,0,0,0,0,0,0,0,Simple,8663.18,7553
24,57,0,0,0,0,0,0,0,Simple,23388.73,24363
23,58,0,0,0,0,0,0,0,Simple,554460.52,540737
25,56,0,0,0,0,0,0,0,Simple,4332.14,4108
27,54,0,0,0,0,0,0,0,Simple,4756.03,2911
28,53,0,0,0,0,0,0,0,Simple,18468.12,11156
25,56,0,0,0,0,0,0,0,Simple,28871.26,30163
26,55,0,0,0,0,0,0,0,Simple,467.46,188
26,55,0,0,0,0,0,0,0,Simple,2691.18,1152
