24,44,13,3,0,0,0,0,0,Intermediate,259587.42,240387
25,38,18,1,0,2,0,0,0,Intermediate,17656.11,12953
24,33,24,0,0,1,0,0,0,Intermediate,30076.85,35966
26,45,10,1,1,0,0,0,0,Intermediate,1971.63,2452
24,45,12,0,0,1,0,0,0,Intermediate,3277.18,2710
26,48,7,1,0,0,0,0,0,Intermediate,627.32,527
26,44,11,1,1,0,0,0,0,Intermediate,59089.04,82038
24,37,20,2,1,2,0,0,0,Intermediate,6362.1,3888
27,44,10,1,0,0,0,0,0,Intermediate,44192.53,38570
26,40,15,0,0,1,0,0,0,Intermediate,7943.72,8361
26,40,15,0,0,1,0,0,0,Intermediate,33739.35,27979
24,50,7,3,0,1,0,0,0,Intermediate,1828.29,1222
27,47,7,1,0,0,0,0,0,Intermediate,5466.78,4684
24,52,5,1,0,0,0,0,0,Intermediate,3150.66,1886
25,43,13,2,0,1,0,0,0,Intermediate,1261.39,1042
24,41,16,2,0,0,0,0,0,Intermediate,65465.88,42433
25,42,14,5,0,0,0,0,0,Intermediate,20907.01,11347
24,42,15,2,0,0,0,0,0,Intermediate,123119.93,180404
27,44,10,0,1,5,0,0,0,Intermediate,3729.0,4248
26,46,9,1,0,2,0,0,0,Intermediate,2428.78,1510
24,40,17,1,0,0,0,0,0,Intermediate,84336.49,45500
25,52,4,0,1,5,0,0,0,Intermediate,4628.0,3637
25,41,15,4,0,0,0,0,0,Intermediate,29025.77,26220
22,41,18,0,0,5,0,0,0,Intermediate,64179.37,81014
23,46,12,2,0,0,0,0,0,Intermediate,3122.33,1820
22,41,18,2,0,0,0,0,0,Intermediate,20647.83,13259
25,35,21,2,1,2,0,0,0,Intermediate,12287.48,8326
27,48,6,2,1,0,0,0,0,Intermediate,7346.62,3326
27,38,16,2,0,0,0,0,0,Intermediate,1268.7,792
25,36,20,2,0,0,0,0,0,Intermediate,2733.8,1550
24,33,24,1,0,0,0,0,0,Intermediate,2990.51,1825
26,44,11,2,0,2,0,0,0,Intermediate,39809.43,43426
23,47,11,1,0,0,0,0,0,Intermediate,1142.79,632
26,40,15,4,0,0,0,0,0,Intermediate,33279.87,31638
25,39,17,3,0,0,0,0,0,Intermediate,29027.79,20801
28,50,3,1,0,1,1,0,0,Intermediate,2498.53,1958
24,45,12,2,0,0,0,0,0,Intermediate,1151.72,546
25,43,13,1,0,0,0,0,0,Intermediate,1202.14,995
24,38,19,0,0,2,0,0,0,Intermediate,503069.86,650000
26,46,9,4,0,0,0,0,0,Intermediate,699.88,378
25,43,13,1,0,7,0,0,0,Intermediate,61352.68,61928
25,40,16,1,0,0,0,0,0,Intermediate,27110.65,9394
24,44,13,1,0,0,0,0,0,Intermediate,2472.5,2206
24,31,26,1,1,3,0,0,0,Intermediate,5614.08,4568
26,35,20,1,0,0,0,0,0,Intermediate,3265.15,2042
26,52,3,1,0,0,0,0,0,Intermediate,2155.93,2150
25,46,10,3,0,1,0,0,0,Intermediate,260590.9,218604
26,49,6,1,2,0,0,0,0,Intermediate,523.73,339
26,44,11,1,0,1,0,0,0,Intermediate,42403.23,31571
23,45,13,5,0,3,0,0,0,Intermediate,20082.25,12260
23,47,11,0,1,6,0,0,0,Intermediate,8791.13,5076
25,37,19,0,1,1,1,0,0,Intermediate,3436.11,3400
25,35,21,2,1,0,0,0,0,Intermediate,5743.65,3462
26,48,7,2,0,0,0,0,0,Intermediate,42418.42,30880
24,42,15,2,0,0,0,0,0,Intermediate,22430.46,13860
27,37,17,1,0,2,0,0,0,Intermediate,2194.89,1622
26,45,10,2,0,0,0,0,0,Intermediate,2803.63,1872
25,34,22,3,0,1,0,0,0,Intermediate,19296.2,22483
23,47,11,1,0,0,0,0,0,Intermediate,37745.39,31070
26,48,7,2,0,1,0,0,0,Intermediate,31651.97,24970
24,42,15,2,0,0,1,0,0,Intermediate,2722.25,2205
25,37,19,1,0,0,0,0,0,Intermediate,18230.69,20036
25,31,25,1,0,0,0,0,0,Intermediate,2727.99,1826
26,38,17,0,0,1,0,0,0,Intermediate,1514.24,1225
24,40,17,1,0,2,0,0,0,Intermediate,6150.1,5257
26,36,19,1,0,3,0,0,0,Intermediate,18256.91,16407
25,41,15,1,1,0,0,0,0,Intermediate,16729.3,16548
24,37,20,1,0,0,0,0,0,Intermediate,792.76,900
25,41,15,1,0,0,0,0,0,Intermediate,2883.69,1604
27,41,13,1,0,0,0,0,0,Intermediate,2477.43,3070
22,40,19,0,0,4,0,0,0,Intermediate,170478.32,134881
24,44,13,3,0,0,0,0,0,Intermediate,5130.96,3851
24,50,7,1,0,2,0,0,0,Intermediate,13857.16,11526
25,40,16,2,0,0,0,0,0,Intermediate,1443.13,553
25,44,12,2,0,0,0,0,0,Intermediate,1672.21,1628
26,38,17,3,0,0,0,0,0,Intermediate,3856.09,4304
26,45,10,1,0,0,0,0,0,Intermediate,123426.33,82418
28,33,20,0,0,1,0,0,0,Intermediate,5513.52,6194
25,37,19,1,0,0,0,0,0,Intermediate,2648.27,1976
27,44,10,2,0,0,0,0,0,Intermediate,485.12,307
25,42,14,0,1,0,0,0,0,Intermediate,1245.83,940
25,44,12,1,0,0,0,0,0,Intermediate,2062.06,1283
25,40,16,4,0,1,0,0,0,Intermediate,65018.6,50947
23,43,15,0,0,1,0,0,0,Intermediate,40411.15,43121
24,34,23,1,0,0,0,0,0,Intermediate,224859.52,159529
25,45,11,3,0,1,0,0,0,Intermediate,10417.33,10746
25,51,5,1,0,0,0,0,0,Intermediate,1467.63,1073
24,40,17,2,0,0,0,0,0,Intermediate,13441.73,7242
25,38,18,3,0,2,0,0,0,Intermediate,18384.14,24277
